run_id,livello,tbt,epoca,host,indirizzo,esg_miner,esg_cluster_medio,esg_cluster_lista,attivita_miner_tau,attivita_cluster_tau_somma,attivita_cluster_tau_lista,contributi_c_i_lista,theta_epoca,peso_grezzo_epoca,allocazione_A_k,saldo_B_precedente,saldo_B_epoca,riconciliato_R_k,rho_epoca,rho_epoca_precedente,peso_pubblicato_epoca,peso_pubblicato_ricalcolato,scarto_ricalcolo,esito_ricalcolo,height_pubblicazione,malus_accumulatore_epoca,fattore_correzione_malus,peso_dopo_malus,dump_function_usata,peso_efficace_epoca,peso_effettivo_epoca,W_tot_epoca,quota_peso_epoca,blocchi_minati_epoca,blocchi_totali_epoca,quota_osservata_epoca,quota_attesa_vigenza,scostamento_quota,chi2_epoca,df_epoca,chi2_critico_5pct,compatibile_epoca,attesa_minima_epoca,campione_sufficiente_epoca,finestra_epoche,blocchi_finestra,chi2_finestra,df_finestra,compatibile_finestra,attesa_minima_finestra,campione_sufficiente_finestra
run2-tbt-10s/continentale,continentale,10,1,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,esatto,28,0.0,1.0,1,none,1.0,1.0,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,1,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,esatto,28,0.0,1.0,1,none,1.0,1.0,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,1,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,esatto,28,0.0,1.0,1,none,1.0,1.0,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,2,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,non pubblicato in questa epoca,,0.0,1.0,,none,,,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,2,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,non pubblicato in questa epoca,,0.0,1.0,,none,,,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,2,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,0.0,,,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,non pubblicato in questa epoca,,0.0,1.0,,none,,,3.0,0.333333,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,3,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,3,2,c5:2,c5:1.4106,10.0,106.604202,0.301882,0.0,0.0,9.5568,1.0,0.0,5330,5330,0,esatto,42,0.0,1.0,5330,none,5330.0,5330.0,35313.0,0.150936,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,3,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",3,4,"c1:2,c2:2","c1:0.3500,c2:1.5432",10.0,418.662192,1.18557,0.0,0.0,45.3946,1.0,0.0,20933,20933,0,esatto,42,0.0,1.0,20933,none,20933.0,20933.0,35313.0,0.592785,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,3,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",3,4,"c3:2,c4:2","c3:1.9852,c4:1.8552",10.0,180.996984,0.512548,0.0,0.0,28.6703,1.0,0.0,9050,9050,0,esatto,42,0.0,1.0,9050,none,9050.0,9050.0,35313.0,0.25628,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,4,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,2,5,c5:5,c5:3.5265,45.0,133.575505,0.744502,0.0,0.0,7.6364,1.0,1.0,13358,13358,0,esatto,54,0.0,1.0,13358,none,13358.0,13358.0,161475.0,0.082725,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,4,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",2,26,"c1:16,c2:10","c1:2.8000,c2:7.7160",45.0,1070.86896,5.968638,0.0,0.0,97.8029,1.0,1.0,107087,107087,0,esatto,54,0.0,1.0,107087,none,107087.0,107087.0,161475.0,0.66318,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,4,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",2,14,"c3:8,c4:6","c3:7.9408,c4:5.5656",45.0,410.299344,2.286861,0.0,0.0,11.8048,1.0,1.0,41030,41030,0,esatto,54,0.0,1.0,41030,none,41030.0,41030.0,161475.0,0.254095,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,5,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,2,5,c5:5,c5:3.5265,44.0,133.575505,0.716954,0.0,0.0,6.1458,1.0,1.0,,13358,,non pubblicato in questa epoca,,0.0,1.0,,none,,,163953.0,0.081475,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,5,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",2,26,"c1:15,c2:11","c1:2.6250,c2:8.4876",44.0,1121.914056,6.021772,0.0,0.0,99.6467,1.0,1.0,112191,112191,0,esatto,66,0.0,1.0,112191,none,112191.0,112191.0,163953.0,0.684288,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,5,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",2,13,"c3:7,c4:6","c3:6.9482,c4:5.5656",44.0,384.035148,2.061274,0.0,0.0,65.5556,1.0,1.0,38404,38404,0,esatto,66,0.0,1.0,38404,none,38404.0,38404.0,163953.0,0.234238,0,0,,,,,,,,,,5,,,,,,
run2-tbt-10s/continentale,continentale,10,6,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,1,4,c5:4,c5:2.8212,43.0,92.358404,0.509628,0.0,0.0,5.0532,1.0,1.0,9236,9236,0,esatto,78,0.0,1.0,9236,none,9236.0,9236.0,155856.0,0.05926,0,7,0.0,0.081832,-0.081832,4.4229,2,5.991,1,0.573,0,5,7,4.4229,2,1,0.573,0
run2-tbt-10s/continentale,continentale,10,6,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",2,25,"c1:15,c2:10","c1:2.6250,c2:7.7160",43.0,1055.89596,5.826367,0.0,0.0,99.9727,1.0,1.0,105590,105590,0,esatto,78,0.0,1.0,105590,none,105590.0,105590.0,155856.0,0.677484,3,7,0.428571,0.678257,-0.249686,4.4229,2,5.991,1,0.573,0,5,7,4.4229,2,1,0.573,0
run2-tbt-10s/continentale,continentale,10,6,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",2,14,"c3:8,c4:6","c3:7.9408,c4:5.5656",43.0,410.299344,2.264006,0.0,0.0,27.2163,1.0,1.0,41030,41030,0,esatto,78,0.0,1.0,41030,none,41030.0,41030.0,155856.0,0.263256,4,7,0.571429,0.239911,0.331518,4.4229,2,5.991,1,0.573,0,5,7,4.4229,2,1,0.573,0
run2-tbt-10s/continentale,continentale,10,7,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,2,6,c5:6,c5:4.2318,51.0,150.622606,0.863815,0.0,0.0,4.067,1.0,1.0,15062,15062,0,esatto,90,0.0,1.0,15062,none,15062.0,15062.0,177856.0,0.084686,1,12,0.083333,0.072218,0.011115,0.4124,2,5.991,1,0.867,0,5,19,0.6022,2,1,1.439,0
run2-tbt-10s/continentale,continentale,10,7,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",2,29,"c1:18,c2:11","c1:3.1500,c2:8.4876",51.0,1166.833056,6.691747,0.0,0.0,101.5243,1.0,1.0,116683,116683,0,esatto,90,0.0,1.0,116683,none,116683.0,116683.0,177856.0,0.656053,9,12,0.75,0.681453,0.068547,0.4124,2,5.991,1,0.867,0,5,19,0.6022,2,1,1.439,0
run2-tbt-10s/continentale,continentale,10,7,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",2,16,"c3:9,c4:7","c3:8.9334,c4:6.4932",51.0,461.107836,2.644437,0.0,0.0,11.3152,1.0,1.0,46111,46111,0,esatto,90,0.0,1.0,46111,none,46111.0,46111.0,177856.0,0.25926,2,12,0.166667,0.246329,-0.079662,0.4124,2,5.991,1,0.867,0,5,19,0.6022,2,1,1.439,0
run2-tbt-10s/continentale,continentale,10,8,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,2,5,c5:5,c5:3.5265,47.0,133.575505,0.736296,0.0,0.0,23.2851,1.0,1.0,13358,13358,0,esatto,102,0.0,1.0,13358,none,13358.0,13358.0,170531.0,0.078332,0,12,0.0,0.069854,-0.069854,1.739,2,5.991,1,0.838,0,5,31,0.7761,2,1,2.278,0
run2-tbt-10s/continentale,continentale,10,8,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",2,27,"c1:16,c2:11","c1:2.8000,c2:8.4876",47.0,1136.887056,6.266756,0.0,0.0,102.5618,1.0,1.0,113689,113689,0,esatto,102,0.0,1.0,113689,none,113689.0,113689.0,170531.0,0.666676,10,12,0.833333,0.668555,0.164778,1.739,2,5.991,1,0.838,0,5,31,0.7761,2,1,2.278,0
run2-tbt-10s/continentale,continentale,10,8,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",2,15,"c3:8,c4:7","c3:7.9408,c4:6.4932",47.0,434.84364,2.396948,0.0,0.0,64.6492,1.0,1.0,43484,43484,0,esatto,102,0.0,1.0,43484,none,43484.0,43484.0,170531.0,0.254992,2,12,0.166667,0.261591,-0.094924,1.739,2,5.991,1,0.838,0,5,31,0.7761,2,1,2.278,0
run2-tbt-10s/continentale,continentale,10,9,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,2,5,c5:5,c5:3.5265,43.0,133.575505,0.730057,0.0,0.0,18.6039,1.0,1.0,,13358,,non pubblicato in questa epoca,,0.0,1.0,,none,,,157352.0,0.084892,0,12,0.0,0.082039,-0.082039,1.9117,2,5.991,1,0.984,0,5,43,1.976,2,1,3.262,0
run2-tbt-10s/continentale,continentale,10,9,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",2,25,"c1:15,c2:10","c1:2.6250,c2:7.7160",43.0,1055.89596,5.770999,0.0,0.0,102.6543,1.0,1.0,105590,105590,0,esatto,114,0.0,1.0,105590,none,105590.0,105590.0,157352.0,0.671043,10,12,0.833333,0.66048,0.172853,1.9117,2,5.991,1,0.984,0,5,43,1.976,2,1,3.262,0
run2-tbt-10s/continentale,continentale,10,9,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",2,13,"c3:7,c4:6","c3:6.9482,c4:5.5656",43.0,384.035148,2.098944,0.0,0.0,25.9363,1.0,1.0,38404,38404,0,esatto,114,0.0,1.0,38404,none,38404.0,38404.0,157352.0,0.244064,2,12,0.166667,0.257482,-0.090815,1.9117,2,5.991,1,0.984,0,5,43,1.976,2,1,3.262,0
run2-tbt-10s/continentale,continentale,10,10,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,1,5,c5:5,c5:3.5265,44.0,109.405505,0.611048,0.0,0.0,14.853,1.0,1.0,10941,10941,0,esatto,126,0.0,1.0,10941,none,10941.0,10941.0,157561.0,0.06944,1,12,0.083333,0.081065,0.002268,0.0008,2,5.991,1,0.973,0,5,55,1.4952,2,1,4.235,0
run2-tbt-10s/continentale,continentale,10,10,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,47.33,"c1:17.50,c2:77.16",2,25,"c1:15,c2:10","c1:2.6250,c2:7.7160",44.0,1055.89596,5.89736,0.0,0.0,102.3618,1.0,1.0,,105590,,non pubblicato in questa epoca,,0.0,1.0,,none,,,157561.0,0.670153,8,12,0.666667,0.668496,-0.001829,0.0008,2,5.991,1,0.973,0,5,55,1.4952,2,1,4.235,0
run2-tbt-10s/continentale,continentale,10,10,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,96.01,"c3:99.26,c4:92.76",2,14,"c3:8,c4:6","c3:7.9408,c4:5.5656",44.0,410.299344,2.291592,0.0,0.0,70.5523,1.0,1.0,41030,41030,0,esatto,126,0.0,1.0,41030,none,41030.0,41030.0,157561.0,0.260407,3,12,0.25,0.250439,-0.000439,0.0008,2,5.991,1,0.973,0,5,55,1.4952,2,1,4.235,0
run2-tbt-10s/continentale,continentale,10,11,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,70.53,c5:70.53,2,5,c5:5,c5:3.5265,46.0,133.575505,0.770369,0.0,0.0,11.9182,1.0,1.0,13358,13358,0,esatto,138,0.0,1.0,13358,none,13358.0,13358.0,159521.0,0.083738,2,12,0.166667,0.078454,0.088213,1.3268,2,5.991,1,0.941,0,5,60,1.1131,2,1,4.604,0
