experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run3-tbt-5s,nazionale,1,5,none,true,12,1,1,0,11,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,1,1,0,11,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,1,1,0,11,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.0,0,0,,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,2,1,12,23,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,2,1,12,23,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,2,1,12,23,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.0,0,0,,0,0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,,,,,,,,0.0,1.0,,,,,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,3,1,24,35,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,53,52,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,3,1,24,35,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,53,52,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,3,1,24,35,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,1,,53,52,1,1,0.02,,0.0,1.0,1,1.0,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run3-tbt-5s,nazionale,1,5,none,true,12,4,1,36,47,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,0.0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,,1,,53,1,,,,0.0,1.0,,,3.0,0.333333,0,0,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
